turbulence,light,temp,time
0.3811321,0.892424226,30.16961372,1667465037737
0.3476989,0.895681798,29.70722781,1667465071469
0.3201813,0.891098499,29.761405,1667465078920
0.3147418,0.900113642,30.19407778,1667465083111
0.3668463,0.892916679,29.26159224,1667465084333
0.3323535,0.886515141,29.95907602,1667465085565
0.3147849,0.890037894,29.74992915,1667465086798
0.3695513,0.88772732,29.40921417,1667465088030
0.3426713,0.913636386,29.27503422,1667465089255
0.3616387,0.888863623,29.63395523,1667465090485
0.3363068,0.886287928,29.73124578,1667465100996
0.3299346,0.892499983,30.09748349,1667465102228
0.3610796,0.888560593,29.27986345,1667465106235
0.3281515,0.886477292,29.82980704,1667465107465
0.3076404,0.897083342,30.18702854,1667465108698
0.3449088,0.887916684,30.1464136,1667465109928
0.3294818,0.890113652,29.30942007,1667465111160
0.4160957,0.888143957,29.94726977,1667465112389
0.331478,0.904507577,29.27689806,1667465113621
0.3038438,0.890719652,29.71396218,1667465114854
0.35192,0.901439428,30.10833351,1667465116084
0.3547296,0.892992437,29.97898279,1667465117314
0.3331803,0.895113647,29.86616967,1667465118549
0.3453035,0.887575746,29.20834658,1667465119781
0.390891,0.88530302,30.15766002,1667465121014
0.3235293,0.900000036,29.65703141,1667465122244
0.3159931,0.886931837,29.90441601,1667465126291
0.3328121,0.90715909,29.50966336,1667465127545
0.3092564,0.897007585,29.27653583,1667465128771
0.3351245,0.891212106,29.49794993,1667465132911
0.3712218,0.90170455,29.20896094,1667465134141
0.3397259,0.903598487,29.99948349,1667465135550
0.3510826,0.891780257,29.36761982,1667465136970
0.3362474,0.90382576,29.21111409,1667465138198
0.3214321,0.902500033,29.89996436,1667465139427
0.3566256,0.890681803,29.25987801,1667465140655
0.3312461,0.890416682,29.31171587,1667465141890
0.3630741,0.897992432,29.97866371,1667465143124
0.3244375,0.892840862,30.0706111,1667465144355
0.3422702,0.890946984,30.12778786,1667465145583
0.4087061,0.897197008,29.1744195,1667465146815
0.3944525,0.894583344,29.07890172,1667465148048
0.3252378,0.889772713,29.18005821,1667465149453
0.3954842,0.889166713,29.1749126,1667465150685
0.3616598,0.911666691,29.10419144,1667465151918
0.3264725,0.901628792,29.11126738,1667465153148
0.3367744,0.90473485,29.48628405,1667465154381
0.3383143,0.903598487,29.20284944,1667465155609
0.37275,0.885719657,29.13311548,1667465156839
0.3466871,0.90625,29.5451076,1667465158070
0.3449898,0.894015133,29.5953893,1667465159294
0.3650432,0.896742404,29.16649072,1667465160524
0.363145,0.881287932,29.91985302,1667465161752
0.3689532,0.89958334,29.76264952,1667465162981
0.3613467,0.903749943,30.19993063,1667465164211
0.3703496,0.906174242,29.5086149,1667465165441
0.3601459,0.898636401,29.53338432,1667465166674
0.3716825,0.886439383,29.72604162,1667465167904
0.3414289,0.891363621,29.12911543,1667465169128
0.336052,0.888901472,29.89992283,1667465170357
0.3320518,0.895530283,29.35750066,1667465171583
0.3459267,0.874356091,30.00423289,1667465172815
0.3378074,0.891136348,29.70268524,1667465174050
0.3917632,0.894734859,29.96689673,1667465175284
0.3497085,0.885719657,30.16368091,1667465176521
0.3257981,0.89075762,30.10225188,1667465177934
0.3581589,0.887424231,29.1405765,1667465179164
0.337119,0.889128745,29.11414003,1667465180397
0.3962765,0.898825765,29.35976736,1667465181629
0.3757549,0.898598492,29.71965299,1667465182860
0.378578,0.874015152,29.46906381,1667465184094
0.3609732,0.881249964,29.22607899,1667465185329
0.3726253,0.894015133,29.84544867,1667465186559
0.382542,0.895757616,29.31915462,1667465187794
0.3391247,0.906515121,29.39501639,1667465189026
0.3606121,0.879659057,29.5857409,1667465190261
0.3665967,0.903901577,29.32533532,1667465191495
0.3024165,0.901969731,29.22138146,1667465192722
0.3273709,0.905568182,29.40041083,1667465193956
0.3326891,0.884962142,29.04027521,1667465195191
0.3746272,0.864545405,29.74050874,1667465196424
0.3822809,0.894204557,30.05781486,1667465197654
0.3288484,0.905189395,29.84406249,1667465198889
0.4031505,0.896363616,29.54768323,1667465200121
0.340036,0.873030305,29.6751983,1667465201352
0.3728113,0.903674245,29.56643387,1667465202578
0.3538498,0.872727334,29.73792795,1667465203813
0.3623372,0.875795484,29.037993,1667465205047
0.3203983,0.881022751,30.12458407,1667465206282
0.3357318,0.882992446,30.09067479,1667465207514
0.4017589,0.902689397,29.60146919,1667465208747
0.296915,0.895075738,30.10440943,1667465209977
0.3584349,0.8971591,29.75312563,1667465211212
0.3374664,0.885643959,29.79798979,1667465212440
0.3675319,0.907878816,29.4950222,1667465213675
0.3781367,0.870303035,29.87176299,1667465214911
0.3569125,0.888068199,29.04206802,1667465216142
0.4076345,0.873257637,29.93112008,1667465217374
0.3455007,0.873446941,29.00535052,1667465218607
0.3218903,0.870303035,29.47091346,1667465219842
0.38121,0.871515155,30.16995948,1667465221074
0.3234484,0.90382576,29.47511283,1667465222302
0.3178183,0.888749957,29.52876644,1667465223531
0.3861393,0.899659097,29.48764857,1667465224767
0.3326661,0.900227308,29.34091447,1667465226002
0.4209186,0.895984828,29.57761302,1667465227230
0.3121708,0.887840867,29.70955793,1667465228463
0.3056233,0.895871162,29.26986812,1667465229896
0.3455044,0.879697025,29.48257063,1667465234047
0.346831,0.877007544,29.07119641,1667465235280
0.3201781,0.887424231,29.69532151,1667465236508
0.332136,0.881287932,30.0802256,1667465237743
0.3480621,0.879128754,29.33922705,1667465238980
0.355914,0.856401503,29.09756518,1667465240216
0.316124,0.862689376,30.16562641,1667465241451
0.3473289,0.890719652,29.84748337,1667465242679
0.3696724,0.896212101,30.02267027,1667465243909
0.3965268,0.879659057,30.19515231,1667465245142
0.3166444,0.888598442,29.58710573,1667465248950
0.3526584,0.890530288,29.01699114,1667465250185
0.353415,0.884128749,29.43212363,1667465251413
0.3454284,0.887954533,29.06210822,1667465252646
0.3555556,0.884886384,29.76880129,1667465253880
0.3749829,0.882083356,29.29434375,1667465255128
0.3432751,0.903863609,29.13766525,1667465256354
0.3862926,0.861401498,29.72237062,1667465257589
0.3887169,0.882083356,29.38167728,1667465258821
0.3944163,0.877348483,29.93588128,1667465260056
0.3804171,0.858181834,29.61057548,1667465261290
0.3279895,0.899697006,29.80582539,1667465262519
0.3234198,0.900000036,29.47933221,1667465263753
0.3856246,0.868181825,29.38365926,1667465264984
0.397427,0.900909126,29.78710888,1667465266214
0.3433488,0.895416677,30.13488748,1667465267443
0.3550971,0.899242401,29.45845438,1667465268677
0.3573604,0.892159045,29.89668194,1667465269907
0.3593596,0.877007544,29.77923068,1667465271138
0.3852121,0.87681818,29.9029848,1667465272372
0.3461724,0.877954543,29.85039326,1667465276088
0.3309611,0.901212096,29.74714856,1667465280307
0.3442381,0.897045434,29.08367159,1667465281540
0.3622095,0.886704564,29.55344398,1667465282774
0.4165849,0.905530334,29.9897769,1667465284003
0.4202034,0.880568147,29.45249449,1667465285237
0.3041617,0.888446987,29.70014676,1667465286468
0.3300651,0.899318218,29.83189992,1667465287876
0.315396,0.901666701,30.08787998,1667465289111
0.4007043,0.887878835,29.53926386,1667465290523
0.3453179,0.889772713,29.21379864,1667465291760
0.4410285,0.898636401,29.94245173,1667465292994
0.3991866,0.860757589,29.63845245,1667465294231
0.3459841,0.872537851,29.8699919,1667465295463
0.3537685,0.871098459,29.49100363,1667465296698
0.3700103,0.883825779,29.981183,1667465297926
0.3715093,0.881439388,29.73978323,1667465299159
0.3491122,0.877575755,29.84744997,1667465302950
0.3808906,0.88378793,29.00293512,1667465304359
0.414868,0.872348487,29.58508843,1667465305588
0.3765011,0.857803047,29.9878977,1667465306822
0.3913152,0.84829545,29.01643851,1667465308055
0.3611147,0.873598456,29.37627396,1667465309288
0.4013176,0.857386351,29.52223228,1667465310520
0.3360024,0.867083371,30.06678494,1667465311757
0.3628982,0.863674283,30.11237898,1667465312989
0.346229,0.877575755,29.67062447,1667465314220
0.3296607,0.874810576,29.70045893,1667465315452
0.3507253,0.885568142,29.73261345,1667465316683
0.3370233,0.881590903,29.59844202,1667465317919
0.3187788,0.868560612,29.32275786,1667465319154
0.3369177,0.871287882,30.12980681,1667465320382
0.336821,0.883371174,29.4596375,1667465321617
0.3252426,0.882386386,29.24709186,1667465322849
0.3569002,0.886553049,29.33009116,1667465324080
0.3665776,0.893674254,29.55604503,1667465328186
0.3330574,0.897954524,30.06689323,1667465329611
0.3465944,0.884810567,29.75483741,1667465333797
0.3138096,0.896363616,29.47511482,1667465335029
0.3790647,0.894810557,29.74886805,1667465336257
0.3835169,0.892386377,29.28520835,1667465337727
0.4220447,0.89378792,30.04248978,1667465338955
0.3102912,0.88560605,29.25537952,1667465343117
0.3259484,0.902689397,29.72061273,1667465344349
0.4171864,0.899090886,29.13095339,1667465345581
0.3583588,0.878143966,29.5024384,1667465349294
0.3696881,0.890113652,29.42189231,1667465350530
0.3443679,0.896098495,30.10446784,1667465351763
0.3668033,0.874583364,30.17188099,1667465352993
0.4070855,0.856742442,29.21775235,1667465354224
0.294775,0.868749976,30.16051868,1667465355454
0.3397635,0.865946949,30.04640032,1667465356689
0.3965393,0.887499988,29.03398819,1667465357923
0.328939,0.875037849,29.54867358,1667465359146
0.3349123,0.882424235,29.24500069,1667465360368
0.3669819,0.90715909,29.95594828,1667465361602
0.3507497,0.882499993,30.08931368,1667465362835
0.3112931,0.901060581,29.23751098,1667465364067
0.3974184,0.868371189,29.56424721,1667465365300
0.3645136,0.88772732,29.15526881,1667465366534
0.3937576,0.88287878,29.35019272,1667465367767
0.309401,0.891363621,30.11717233,1667465368995
0.3500789,0.872727334,29.76953079,1667465376483
0.3224706,0.873674273,30.01069179,1667465377716
0.3271532,0.870303035,30.15604845,1667465379145
0.3255822,0.882613659,29.17708045,1667465380555
0.380658,0.865568161,29.4279896,1667465388033
0.3873697,0.894734859,30.19600963,1667465389266
0.3951772,0.90231055,30.08061083,1667465390498
0.3840515,0.886363626,29.33470807,1667465391733
0.3703834,0.844924212,29.99659835,1667465392963
0.3672857,0.853484809,29.31073295,1667465394193
0.3966597,0.858712137,29.76004473,1667465395432
0.4261375,0.858939409,29.67639221,1667465396665
0.3839333,0.854962111,30.15128988,1667465397895
0.3527191,0.878143966,29.20770228,1667465431941
0.3773392,0.883863628,29.79126471,1667465433207
0.3376318,0.877348483,29.17986423,1667465434437
0.3758938,0.888219655,29.67789339,1667465435665
0.4461128,0.888219655,29.31620822,1667465440059
0.3715106,0.879015148,30.08111071,1667465441285
0.4809779,0.886477292,29.11711774,1667465442513
0.4382901,0.893446982,29.00055744,1667465443745
0.4444181,0.85405308,29.96146906,1667465444974
0.4467994,0.858446956,29.81545144,1667465446204
0.3258033,0.865795493,29.57318484,1667465447439
0.4034189,0.854962111,29.45942813,1667465451255
0.3540601,0.860037863,29.60351574,1667465452483
0.3453326,0.892462134,29.87980779,1667465453714
0.410563,0.887348533,29.51274456,1667465454942
0.3753038,0.894204557,29.53742452,1667465456176
0.3509435,0.898787916,29.13248701,1667465457409
0.3583677,0.878409088,30.06672149,1667465458639
0.3753079,0.860530317,29.29426833,1667465459865
0.4189352,0.858901501,29.77959216,1667465461096
0.3680324,0.866136312,30.16866993,1667465462330
0.4904446,0.895568192,29.94219726,1667465463563
0.3831029,0.918636382,29.58369967,1667465464794
0.5088724,0.915871263,29.29173774,1667465466024
0.5502941,0.906704545,29.62654028,1667465467254
0.4888679,0.903143942,29.69338722,1667465468484
0.4507679,0.920265138,29.2630096,1667465469715
0.4091211,0.886439383,29.99877005,1667465470960
0.369887,0.898787916,29.53569745,1667465472188
0.3660753,0.896780252,29.92230013,1667465473423
0.382231,0.89564395,29.47116572,1667465474655
0.437168,0.898825765,30.12859972,1667465475888
0.3765189,0.899015129,29.5055448,1667465477122
0.3857732,0.903030336,29.36661964,1667465478351
0.3816752,0.902159095,30.13114109,1667465479579
0.3876271,0.891174257,29.25048141,1667465480809
0.3977015,0.892007589,29.28651056,1667465482036
0.4007087,0.892765164,29.88074239,1667465483264
0.3794029,0.899507582,29.59675865,1667465484494
0.3450609,0.886590898,29.62390046,1667465485727
0.3851468,0.89624995,29.2886412,1667465486959
0.4025655,0.897954524,29.3098018,1667465488192
0.4234497,0.900000036,29.99833671,1667465489420
0.3999607,0.904697001,29.64784494,1667465490646
0.3979942,0.858143985,30.01293431,1667465491881
0.3319158,0.884659052,29.64659694,1667465493113
0.3382177,0.884810567,29.95177549,1667465494344
0.5543565,0.894621193,29.57773255,1667465495572
0.5283031,0.892462134,29.04425693,1667465496804
0.6321881,0.889886379,29.21116418,1667465498035
0.5939334,0.934090912,30.08726705,1667465499263
0.6099166,0.927159071,29.63974341,1667465500494
0.679514,0.891136348,29.59190855,1667465501724
0.5889021,0.902537882,29.38680411,1667465502954
0.6102832,0.940909088,29.01756541,1667465504184
0.5316131,0.916174233,30.0699816,1667465505413
0.4737147,0.938371241,30.09827729,1667465506641
0.4170978,0.93719697,30.15580209,1667465508044
0.4960281,0.926136374,29.61551644,1667465509275
0.3852833,0.783106029,29.08734339,1667465510505
0.4453276,0.905075729,29.44093813,1667465511945
0.4290721,0.8498106,29.75977706,1667465513178
0.4387329,0.840075731,29.60015189,1667465514404
0.4495327,0.847651541,29.19827092,1667465515636
0.3542084,0.842310607,29.24329472,1667465516863
0.4057996,0.832916677,29.33471255,1667465518095
0.3642738,0.848522663,29.27137448,1667465522184
0.4228196,0.85071969,29.72501223,1667465523416
0.3977092,0.847727239,29.6131931,1667465524645
0.3217374,0.858219683,29.11923414,1667465528775
0.407456,0.835681856,29.27597262,1667465530010
0.3802958,0.826931775,30.08279734,1667465531240
0.4107247,0.861212134,29.41280721,1667465532473
0.4066887,0.838636339,29.8847867,1667465533707
0.362453,0.849090934,29.13589727,1667465534939
0.4037825,0.841590941,29.37458412,1667465536170
0.3123961,0.858446956,29.81663216,1667465540209
0.3476774,0.855113685,29.22727944,1667465541446
0.3587979,0.849280298,29.89655594,1667465545251
0.3373891,0.862007558,29.81569182,1667465549404
0.3549992,0.838219702,29.54816112,1667465550636
0.3725054,0.858219683,29.68436739,1667465551869
0.3326615,0.867803037,29.98261972,1667465553106
0.3278647,0.894886374,29.11468804,1667465554338
0.4227385,0.877234876,29.00862509,1667465555569
0.3367458,0.885037899,29.07682393,1667465556801
0.3592755,0.887121201,29.68913686,1667465558031
0.4201169,0.876590908,29.46705989,1667465559262
0.3488741,0.885454535,30.08630865,1667465560496
0.3875222,0.869810581,29.45310892,1667465561727
0.3790175,0.894621193,29.08371698,1667465562961
0.3385664,0.876628757,29.57673501,1667465564192
0.3232863,0.884356081,29.94924347,1667465565424
0.4153043,0.88837117,29.66620322,1667465566655
0.4376306,0.909924209,29.9649081,1667465567885
0.4251911,0.876780272,29.8004637,1667465570442
0.3563829,0.87530303,30.13205961,1667465571853
0.3921098,0.875113666,29.81474373,1667465573086
0.4066649,0.885833323,29.80430227,1667465574319
0.3665714,0.884772718,29.37240627,1667465575551
0.4275777,0.876363635,29.83161715,1667465576785
0.3714111,0.879924238,29.34770734,1667465578014
0.3758,0.91291666,29.91142744,1667465579244
0.4128997,0.865984857,29.1188368,1667465580474
0.4259087,0.852045417,29.03012958,1667465581705
0.3837399,0.852878809,29.19485681,1667465582939
0.3631774,0.84738636,29.28515632,1667465584174
0.3533859,0.849545419,30.16781853,1667465585406
0.3997481,0.855303049,29.81680704,1667465586635
0.3956273,0.850340903,29.24638606,1667465587863
0.3759785,0.848484814,29.21366763,1667465589095
0.3645679,0.845454514,29.99980595,1667465590326
0.3548846,0.853181839,29.9044679,1667465591746
0.4164783,0.848787904,29.01392117,1667465593154
0.4129884,0.885719657,29.64033252,1667465601158
0.3821591,0.88318181,29.77643815,1667465604985
0.3669001,0.879015148,29.35801809,1667465609088
0.3256054,0.866401494,30.04133832,1667465613202
0.3317694,0.894924223,29.79564083,1667465614434
0.3633676,0.882045448,29.68470967,1667465615660
0.3623474,0.880606055,29.21565713,1667465616897
0.4083562,0.883598447,29.0654429,1667465618127
0.4297355,0.855227232,29.0478941,1667465625761
0.3291525,0.894583344,29.31412256,1667465629599
0.3738234,0.887462139,29.20860636,1667465630825
0.3798695,0.875378788,29.82202734,1667465632250
0.3491929,0.87833333,29.98606789,1667465633485
0.3834781,0.878257632,29.41091446,1667465634935
0.3380055,0.85772723,29.01811824,1667465636170
0.4167561,0.890113652,29.15712272,1667465637402
0.3666676,0.865492463,29.46189322,1667465641396
0.3787973,0.852386355,29.00026377,1667465642627
0.4404121,0.879053056,29.87350707,1667465643861
0.4077549,0.879356086,29.9007466,1667465645283
0.3402263,0.896060586,30.00575799,1667465649074
0.344248,0.89321965,29.5938902,1667465650304
0.3702839,0.89988637,30.11732773,1667465654221
0.3316271,0.856590927,29.34057756,1667465655449
0.358718,0.869507551,29.63033622,1667465659469
0.3513019,0.880909085,29.85219855,1667465663553
0.3160541,0.878522754,29.80466975,1667465664783
0.3660444,0.877575755,29.60259993,1667465666018
0.3409618,0.876401484,29.01396824,1667465670165
0.3824967,0.877348483,29.72806939,1667465671593
0.4138446,0.876628757,29.86422161,1667465672826
0.3249787,0.876136303,29.6819949,1667465674054
0.4217794,0.873333335,29.47643221,1667465675291
0.3721675,0.894734859,29.98996539,1667465679493
0.317052,0.895037889,29.02581437,1667465680727
0.3473867,0.877007544,29.81260715,1667465681964
0.4241251,0.88015151,29.59927424,1667465683194
0.327885,0.876439393,29.71239613,1667465687234
0.3270417,0.888484836,30.12613331,1667465688466
0.3216689,0.882197022,29.41603937,1667465689881
0.3332874,0.861060619,29.59712436,1667465691116
0.3445895,0.860530317,29.70440529,1667465692346
0.3569334,0.868257582,29.67801516,1667465693577
0.3519767,0.879999995,30.03293872,1667465694809
0.3356699,0.875833333,29.89912457,1667465696044
0.3484977,0.879053056,30.07878173,1667465697276
0.3933716,0.872651517,29.62422842,1667465698507
0.3458291,0.87227273,29.69892906,1667465699927
0.3669388,0.874621212,29.52523682,1667465701157
0.3453629,0.875075758,29.37522946,1667465702392
0.3261564,0.882651508,29.76590519,1667465703629
0.3572974,0.865037858,29.90315506,1667465705150
0.3199916,0.866439402,30.14739759,1667465706385
0.3847315,0.866553068,29.25461851,1667465707615
0.3062023,0.881553054,29.22150012,1667465708847
0.3152588,0.879280269,29.205203,1667465710080
0.326029,0.898484826,29.06783443,1667465714437
