acc_x,acc_y,acc_z,acc_g,gyro_pitch,gyro_yaw,gyro_roll,light,temp,time
0.386546642,-0.077935793,0.914584994,0.995970905,22.79541016,1.343078732,-19.03503418,0.906893909,29.00070191,1667464928037
0.325267345,-0.070611574,0.868503451,0.930098414,21.62811279,53.39080811,-12.1762085,0.886553049,29.61663264,1667464929270
0.343272716,-0.064935304,0.881442904,0.948153138,11.53442383,-0.762634218,-2.303771734,0.90079546,29.35535506,1667464930500
0.380382091,-0.064263918,0.947543979,1.026234031,-0.45135498,-3.944091558,-10.71899414,0.889469683,29.19953056,1667464931733
0.376475841,-0.090325929,0.964145541,1.038975239,-33.3416748,-14.15985107,4.623718739,0.894242406,29.3321131,1667464932968
0.423350841,-0.096673585,1.038669467,1.125791311,-0.413208008,2.327270508,-11.62689209,0.891174257,29.88427989,1667464934200
0.370616466,-0.046380617,0.884982944,0.96057409,45.50048828,17.6776123,-26.83990479,0.90625,29.50933296,1667464935435
0.43079713,-0.081719972,1.018955112,1.109294295,-10.64422607,12.35229492,-9.093933105,0.892954528,30.14286844,1667464936655
0.47791627,-0.044732668,0.995151401,1.104867101,0.258178711,-4.096679211,-10.68084717,0.899242401,29.59349325,1667464937887
0.359324962,-0.071099855,0.92471683,0.988579094,0.876159668,29.5413208,-6.629638195,0.897954524,29.48519495,1667464939120
0.400157481,-0.088250734,0.979831576,1.062065959,21.87225342,26.59637451,-21.2322998,0.890795469,29.56325134,1667464940348
0.326793224,-0.012200929,0.812412143,0.875760317,15.12023926,-26.55761719,-15.27374268,0.903901577,29.17888197,1667464941578
0.369456798,-0.078179933,0.925388217,1.002900124,-52.30834961,1.556701779,-0.808410347,0.891174257,29.76902798,1667464942813
0.356090099,-0.078912355,0.905246615,0.975960433,24.06188965,-21.45355225,-22.30804443,0.893068194,29.65061281,1667464944047
0.382396251,-0.032891847,0.835666537,0.919590831,-6.188659668,-26.67205811,-5.798034191,0.902651489,29.57475447,1667464945282
0.400645763,-0.069879152,0.919834018,1.005730987,11.46575928,52.26165771,-15.96801758,0.89075762,29.4555826,1667464946519
0.33301881,-0.084466554,0.91879642,0.979101777,33.78936768,24.65087891,-9.704284668,0.889469683,29.84602942,1667464947749
0.346263438,-0.107843019,0.922946811,0.99164474,3.905029297,-9.750061035,-4.958800793,0.880037844,30.08628312,1667464948978
0.395335704,-0.069512941,0.998630404,1.072987676,-5.982666016,-4.821471691,-12.3135376,0.884659052,29.55719209,1667464950210
0.421763927,-0.079705812,1.018100619,1.104883075,-8.332519531,-20.75927734,-19.1418457,0.887121201,29.26565752,1667464951445
0.356395274,-0.052850343,0.913669467,0.985824645,-23.08013916,-1.510314822,-5.202941418,0.89075762,30.11878748,1667464952679
0.387645274,-0.107598878,1.012790561,1.089766502,26.93054199,44.82299805,-27.32055664,0.88287878,29.70676571,1667464953914
0.381358653,-0.056695558,0.970981479,1.044726729,11.96929932,-12.85522461,-15.31188965,0.891628742,29.4515582,1667464955144
0.341136485,-0.062677003,0.892490268,0.957518339,-23.66760254,-28.83117676,-18.7298584,0.888977289,30.19103534,1667464956379
0.379588634,-0.067071535,0.922031283,0.999819219,12.74749756,-5.668334484,-20.5456543,0.888749957,29.72693532,1667464957613
0.349681407,-0.106500246,0.973422885,1.0383147,10.36712646,37.96417236,-22.41485596,0.887916684,29.92597019,1667464958846
0.421519786,-0.058953859,0.95987308,1.050005198,-7.13470459,-24.26879883,-17.07427979,0.895227313,30.05245405,1667464960074
0.326610118,-0.052362062,0.852146029,0.910085976,7.338256836,41.37451172,-27.9385376,0.902992427,29.04772538,1667464961307
0.400584728,-0.082513429,0.956149936,1.039951563,-16.98425293,44.71618652,-9.978942871,0.884659052,29.49364591,1667464962537
0.38001588,-0.099053957,0.972934604,1.049202323,51.1920166,-15.57891846,-15.06774902,0.891098499,29.37364883,1667464963771
0.432506114,-0.09435425,0.982150912,1.077304363,-30.22888184,38.69659424,3.296203852,0.884886384,29.37767026,1667464965002
0.355357677,-0.068170168,0.937412143,1.005879402,-26.81091309,-14.48791504,-5.98113966,0.885946989,29.30437158,1667464966232
0.424571544,-0.054010011,0.967502475,1.05794096,-13.9630127,-8.964233398,-9.711914063,0.887878835,29.08036167,1667464967467
0.400401622,-0.089715578,0.985935092,1.065363884,34.7354126,-11.1920166,-36.84204102,0.888484836,30.15353813,1667464968699
0.382762462,-0.095635988,0.935031772,1.011777163,12.72460938,9.20135498,-29.37286377,0.888863623,29.14738845,1667464969929
0.291514903,-0.050592043,0.860751987,0.910183728,-24.03381348,14.67926025,-12.38220215,0.907045424,29.1838631,1667464971160
0.45234254,-0.079583742,1.002231479,1.102458835,-12.84912109,-37.01751709,-6.560973644,0.877803028,29.59640005,1667464972394
0.370799571,-0.054254152,0.935397983,1.011059403,11.97692871,-5.775146008,-15.5255127,0.888977289,29.98688748,1667464973629
0.351512462,-0.060784914,0.858981967,0.925920367,8.932800293,8.667297363,-15.41870117,0.890909135,29.63351715,1667464974861
0.435679942,-0.103814699,1.002231479,1.097753406,12.74749756,-6.652526379,-8.231811523,0.876363635,29.16351395,1667464976094
0.353038341,-0.011346437,0.840305209,0.910883188,42.86071777,-52.72644043,-5.057982922,0.90564394,29.87822446,1667464977328
0.424693614,-0.089166261,1.003269076,1.093098402,-24.99511719,-13.51898193,-1.380614996,0.886249959,29.7866383,1667464978561
0.39387086,-0.101434328,0.96365726,1.045972466,-31.06048584,17.20458984,-13.5647583,0.887234867,29.75087547,1667464979797
0.376414806,-0.052117921,0.937900424,1.011959314,65.29876709,-45.53192139,-39.89379883,0.901818216,29.23796134,1667464981026
0.414256603,-0.100579835,1.012790561,1.098849177,-31.07574463,14.12231445,-5.874328136,0.887197018,29.78351127,1667464982260
0.377452403,-0.041558839,0.909519076,0.982725322,12.81616211,0.267334044,-10.90209961,0.896136403,29.00519741,1667464983495
0.374034435,-0.054132082,0.97348392,1.051496983,-34.08935547,19.53155518,8.041687012,0.89166671,29.17997124,1667464984727
0.382091075,-0.11211548,0.999668002,1.076057434,79.03167725,-43.73138428,-22.33856201,0.889166713,29.60341592,1667464985955
0.405162364,-0.052850343,0.950717807,1.043654799,-47.82226563,-16.39526367,19.89013672,0.888598442,29.38766005,1667464987188
0.350108653,-0.074761964,0.967197299,1.031327367,40.1751709,-31.54724121,-15.17456055,0.883333325,29.22817897,1667464988423
0.406749278,-0.076043703,0.972751498,1.062771082,-19.28833008,-43.36517334,-15.96038818,0.888030291,29.50465363,1667464989656
0.440928966,-0.029351808,0.925022006,1.026708126,-25.51391602,-24.4519043,-5.866698742,0.896287918,30.01772083,1667464990892
0.430125743,-0.055596925,0.934482455,1.030221701,-11.43768311,36.26281738,-26.00830078,0.891363621,29.17037644,1667464992127
0.330455333,-0.064263918,0.931308627,0.986918628,10.13824463,0.397033751,-36.47583008,0.895568192,29.16727338,1667464993361
0.434642345,-0.083612062,0.960056186,1.05717206,-63.98132324,-61.43920898,-6.927184582,0.880946994,29.2797336,1667464994594
0.311778575,-0.061944582,0.842075229,0.896194637,12.09136963,24.55932617,-31.24969482,0.887272716,29.9279789,1667464995828
0.384898692,-0.089410402,0.94009769,1.023486972,26.61010742,-32.31018066,-31.8447876,0.893825769,29.74153125,1667464997061
0.342662364,-0.050042726,0.848056674,0.917552292,-8.820800781,-7.003478527,-9.261779785,0.885833323,29.77239462,1667464998291
0.323863536,-0.073907472,0.877414584,0.932623148,48.34625244,55.42022705,-29.3347168,0.905303001,29.11378702,1667464999528
0.32355836,-0.071588136,0.939487338,0.998650968,-5.288391113,-63.28552246,2.50274682,0.897197008,29.17483858,1667465000758
0.430552989,-0.062554933,0.951145053,1.045116186,3.195495605,-2.463989258,-9.833984375,0.892575741,29.41533055,1667465001989
0.370372325,-0.059686281,0.898105502,0.973309636,-10.23223877,28.1451416,-11.84814453,0.901287913,29.69460343,1667465003223
0.3840442,-0.069390871,1.005344272,1.078435063,32.69073486,-42.77008057,-17.57781982,0.913371265,29.82779942,1667465004456
0.331798106,-0.044244386,0.849338412,0.912920237,-9.00390625,-46.18804932,-12.48901367,0.903333306,29.48916886,1667465005686
0.441234142,-0.094659425,1.073825717,1.162985921,7.483215332,-36.1706543,-17.39471436,0.888825774,29.18405533,1667465006921
0.331737071,-0.050225832,0.837436557,0.902148604,27.60192871,-19.5614624,-15.41107178,0.905984819,29.79677007,1667465008153
0.422008067,-0.1005188,1.003269076,1.093043327,4.980773926,-26.99249268,-13.97674561,0.886439383,29.79924347,1667465009386
0.462230235,-0.118463136,1.10818851,1.206553817,-41.93237305,4.738159657,2.334900141,0.884621203,29.1480709,1667465010616
0.312449962,-0.05944214,0.868076205,0.924507797,31.38610649,-41.68670654,-6.499938488,0.899053037,29.13668911,1667465011846
0.425670177,-0.090142824,0.999912143,1.090479255,3.218383789,-15.15167236,-13.152771,0.89075762,29.170306,1667465013079
0.388988048,-0.029351808,0.89523685,0.976535857,29.63897705,-19.88189697,-17.63122559,0.899431825,29.05951543,1667465014307
0.383616954,-0.093133546,0.976108432,1.052911878,-23.9956665,-10.60455322,-7.598571301,0.904204547,29.29263407,1667465015539
0.4387317,-0.039056398,0.9850806,1.067531109,77.43713379,-19.86663818,-44.79949951,0.901856065,29.3651606,1667465016774
0.334788829,-0.038323976,0.861118197,0.924703658,-67.23144531,33.29498291,-6.667785168,0.903674245,29.50876377,1667465018001
0.408641368,-0.094232179,1.010959506,1.093828201,35.25421143,-40.83984375,-23.77288818,0.890719652,29.11337651,1667465019235
0.412669688,-0.06725464,0.951633334,1.039435148,19.30877686,-2.158813477,-28.67095947,0.889204562,29.96070347,1667465020470
0.295115978,-0.042535402,0.829624057,0.881577432,-14.77935791,4.776306629,-12.53479004,0.885946989,29.98907342,1667465021702
0.388743907,-0.104364015,0.922214389,1.006227136,-9.32434082,-27.36633301,-13.72497559,0.896893919,29.19924375,1667465022937
0.448802501,-0.040765382,0.954624057,1.059062481,-4.411010742,40.69549561,-6.568603039,0.872651517,29.54158682,1667465024171
0.333995372,-0.076287843,0.932468295,0.99341327,12.38891602,30.5178833,-3.722839117,0.884810567,29.34855555,1667465025406
0.312572032,-0.05932007,0.860996127,0.915708482,15.54748535,-34.08782959,-0.526122749,0.906704545,29.16262637,1667465026634
0.410289317,-0.041070558,0.914401889,1.003072739,-47.73071289,-36.49108887,11.21551514,0.902197003,29.29930069,1667465027867
0.38392213,-0.079461671,0.935947299,1.014551163,21.00250244,-13.51135254,-19.60723877,0.894810557,29.93293992,1667465029101
0.434459239,-0.049859621,0.994846225,1.086719751,-53.05603027,-39.83276367,-2.639465094,0.894507587,29.76970349,1667465030334
0.396800548,-0.113153078,0.955600619,1.047116518,-26.14715576,11.92504883,-6.110839367,0.873749971,30.07327559,1667465031570
0.352244884,-0.062799074,0.932163119,0.998472929,5.522460938,-15.82305908,-8.063964844,0.897424221,29.37657804,1667465032805
0.459178478,-0.074639894,1.042209506,1.141322255,29.64660645,-38.80279541,-20.8203125,0.899734855,29.58262352,1667465034040
0.42512086,-0.092279054,0.971835971,1.064757466,47.01873779,48.62243652,-28.98376465,0.892689347,29.67359947,1667465035272
0.418162853,-0.047967531,0.989719272,1.075502276,18.50769043,-25.23773193,-17.50915527,0.896969736,30.12682356,1667465036502
0.396373302,-0.074761964,1.002170444,1.078725576,12.80853271,9.277648926,-13.33587646,0.892424226,30.16961372,1667465037737
-0.016020507,-0.031973876,1.025529861,1.026572943,45.81604004,-13.22280884,-10.42282104,0.895681798,29.70722781,1667465071469
-0.007292479,-0.036856689,0.993791521,0.995812476,14.16931152,18.47732353,4.706268311,0.891098499,29.761405,1667465078920
0.034455568,0.019661866,0.985490739,0.986288905,3.45001173,23.42117119,5.04196167,0.900113642,30.19407778,1667465083111
-0.074248046,-0.027701415,0.955217302,0.954269469,56.83288574,31.37100029,-11.96395874,0.892916679,29.26159224,1667465084333
0.024506837,-0.049796142,1.058732986,1.060186625,29.51965332,-8.294219971,-7.577056885,0.886515141,29.95907602,1667465085565
0.008881837,-0.006400146,1.018266678,1.018325448,17.66357422,-4.944915771,-11.26968384,0.890037894,29.74992915,1667465086798
0.039521486,-0.047476806,1.07948494,1.076865554,22.0123291,52.05429077,-15.90835667,0.88772732,29.40921417,1667465088030
-0.000090331,-0.007254638,1.037370682,1.037640214,31.72455025,16.92855644,-21.7906208,0.913636386,29.27503422,1667465089255
-0.006743163,-0.011405028,0.979326189,0.979415834,60.45684814,15.86044216,-23.50723457,0.888863623,29.63395523,1667465090485
0.007355958,-0.038077392,1.075273514,1.075562477,40.11688232,-2.160186768,-13.29147339,0.886287928,29.73124578,1667465100996
-0.004545897,-0.011710204,1.040727615,1.040803432,32.98339844,-6.4402771,-13.36776733,0.892499983,30.09748349,1667465102228
-0.018400878,-0.037528075,0.993364275,0.994243205,63.24920654,-18.83041573,-5.0440979,0.888560593,29.27986345,1667465106235
-0.018522948,-0.044730224,1.060747147,1.061851382,25.32348633,-11.23916626,5.522613525,0.886477292,29.82980704,1667465107465
-0.005888671,0.013619386,0.932023942,0.931777298,30.82427979,13.67080688,-4.136199951,0.897083342,30.18702854,1667465108698
-0.006621093,-0.037833251,1.082353592,1.083034873,26.83410645,18.25607109,-21.49307442,0.887916684,30.1464136,1667465109928
0.056550294,0.001900636,1.074174881,1.070301294,11.72027588,15.92147732,-16.98410225,0.890113652,29.30942007,1667465111160
-0.042631835,-0.067191161,0.992204607,0.995390415,75.26550293,42.12844849,-29.35135078,0.888143957,29.94726977,1667465112389
-0.035429686,0.012154542,0.950395525,0.951133311,21.75292969,-32.57858276,-12.49038696,0.904507577,29.27689806,1667465113621
0.031464845,-0.024466552,1.050859451,1.057693601,-5.415344715,4.309539795,3.050689697,0.890719652,29.71396218,1667465114854
