turbulence,light,temp,time
0.0336951,0.942575812,33.32375336,1667544596186
0.0435772,0.931325734,33.38130951,1667544597431
0.0408941,0.928484797,33.37715912,1667544598676
0.0657928,0.945151508,33.43471527,1667544599917
0.1772114,0.952007532,33.45934296,1667544601162
0.1292163,0.95598489,33.44704437,1667544602408
0.1203921,0.950454533,33.4552536,1667544603655
0.137586,0.956515193,33.4799118,1667544604889
0.0951516,0.953977227,33.49227142,1667544606128
0.0827024,0.949507535,33.48403168,1667544607375
0.1446676,0.955151498,33.49642181,1667544608620
0.026617,0.943106115,33.53752899,1667544609863
0.1648611,0.9375,33.53343964,1667544611108
0.2005849,0.934242427,33.48403168,1667544612345
0.1853312,0.935151517,33.50051117,1667544613592
0.1382347,0.934356034,33.5210495,1667544614837
0.117986,0.922121227,33.56639862,1667544616080
0.1082347,0.934696972,33.53752899,1667544617325
0.0624062,0.935113668,33.50460052,1667544618568
0.0515417,0.934204578,33.46349335,1667544619813
0.0919819,0.937272727,33.44704437,1667544621058
0.0684041,0.927765131,33.39354706,1667544622307
0.0584111,0.927083373,33.3894577,1667544623552
0.0471116,0.929583371,33.4017868,1667544624793
0.0394845,0.932007551,33.40593719,1667544626040
0.068961,0.925113678,33.4017868,1667544627283
0.0541937,0.912802994,33.43056488,1667544628526
0.0499641,0.924810648,33.42232513,1667544629769
0.0347163,0.87439394,33.3894577,1667544631008
0.0276012,0.860795498,33.3894577,1667544632249
0.1062963,0.873939395,33.37306976,1667544633490
0.0371596,0.890871167,33.30736542,1667544634733
0.0342816,0.92083329,33.38539886,1667544635978
0.1955487,0.933484793,33.30736542,1667544637223
0.1335558,0.926060617,33.40593719,1667544638470
0.0777841,0.921212137,33.43471527,1667544639713
0.1153067,0.886287928,33.35253143,1667544640960
0.0667995,0.887575746,33.4182663,1667544642203
0.0477478,0.897878826,33.43056488,1667544643448
0.2150869,0.888598442,33.35659027,1667544644691
0.0550154,0.898901522,33.35659027,1667544646116
0.0386746,0.894356072,33.36074066,1667544647361
0.0746583,0.878522754,33.3894577,1667544648608
0.0370506,0.892651498,33.40593719,1667544649853
0.0969837,0.914545417,33.4017868,1667544651102
0.0690579,0.876856089,33.41414642,1667544652352
0.2510624,0.865757585,33.41414642,1667544653601
0.0166943,0.813787878,33.34020233,1667544654848
0.0110399,0.795833349,33.35659027,1667544656095
0.0108885,0.78609848,33.3894577,1667544657342
0.0357039,0.783598483,33.42232513,1667544658585
0.0255234,0.778106034,33.45113373,1667544659835
0.0421891,0.770113587,33.4799118,1667544661084
0.0182761,0.775909066,33.50051117,1667544662331
0.0186316,0.77609849,33.52519989,1667544663572
0.1021507,0.745227277,33.50875092,1667544664821
0.0752938,0.778181851,33.50460052,1667544666070
0.1213209,0.828030348,33.50051117,1667544667313
0.0556104,0.833333313,33.50875092,1667544668556
0.0849251,0.845340908,33.50875092,1667544669801
0.0410998,0.844318211,33.51284027,1667544671047
0.133245,0.819962084,33.52519989,1667544672296
0.1889351,0.848712146,33.41002655,1667544673541
0.1379911,0.827121258,33.4675827,1667544674790
0.0745101,0.793712139,33.48812103,1667544676037
0.1072926,0.823674262,33.3894577,1667544677286
0.0384405,0.836628795,33.45113373,1667544678531
0.0695517,0.800681829,33.4429245,1667544679781
0.0636435,0.833560646,33.45113373,1667544681030
0.0444079,0.824356079,33.47173309,1667544682275
0.0272048,0.827272713,33.42647552,1667544683522
0.0559601,0.773939371,33.4429245,1667544684767
0.0554012,0.761552989,33.35659027,1667544686010
0.0608755,0.742613614,33.38539886,1667544687261
0.0437359,0.777083337,33.41414642,1667544688506
0.1913885,0.789280295,33.38130951,1667544689751
0.0300754,0.823257565,33.33608246,1667544690998
0.0293832,0.818901479,33.31972504,1667544692248
0.0826911,0.81825757,33.29503632,1667544693495
0.0295611,0.824886382,33.31148529,1667544694740
0.0257604,0.82310605,33.31148529,1667544695991
0.059584,0.825606048,33.29097748,1667544697236
0.0722661,0.823674262,33.27046967,1667544698485
0.0603223,0.815984845,33.21721649,1667544699732
0.0517205,0.808333337,33.31557465,1667544700980
0.0695895,0.766363621,33.32787323,1667544702227
0.0573059,0.810719669,33.32375336,1667544703461
0.0659775,0.811666667,33.34429169,1667544704710
0.0647614,0.81704545,33.32375336,1667544705955
0.0848001,0.822348475,33.33196259,1667544707201
0.1411297,0.831401467,33.32787323,1667544708452
0.1452981,0.84011364,33.33608246,1667544709699
0.0648986,0.819015145,33.31972504,1667544710946
0.067388,0.829431772,33.27455902,1667544712193
0.105655,0.810151517,33.25408173,1667544713439
0.006191,0.740530252,33.01683807,1667544714684
0.0052908,0.758598506,33.08626556,1667544715931
0.0059472,0.739734828,33.10674286,1667544717178
0.0434665,0.755416691,33.09853363,1667544718423
0.0072206,0.743522704,33.11898041,1667544719672
0.0068995,0.742348492,33.14351654,1667544720919
0.0043319,0.74454546,33.1394577,1667544722162
0.0077481,0.729128838,33.1762619,1667544723401
0.0207478,0.714659095,33.15987396,1667544724642
0.0061163,0.750416696,33.20079803,1667544725885
0.0059016,0.762386382,33.21721649,1667544727134
0.0088451,0.774545431,33.23769379,1667544728377
0.0052881,0.771590948,33.26638031,1667544729620
0.0060825,0.78852272,33.18035126,1667544730866
0.0078408,0.767310619,33.26226044,1667544732104
0.0062938,0.833333313,33.27864838,1667544733354
0.0055398,0.811553001,33.29918671,1667544734599
0.0068299,0.825795472,33.28279877,1667544735846
0.0205839,0.792310596,33.28279877,1667544737089
0.026262,0.778636336,33.28279877,1667544738336
0.010741,0.712878764,33.33608246,1667544739585
0.017017,0.730416715,33.34429169,1667544740834
0.1120716,0.795037866,33.31557465,1667544742079
0.0509694,0.822651505,33.30327606,1667544743328
0.1511411,0.877045453,33.26638031,1667544744569
0.0716683,0.857954502,33.13533783,1667544745812
0.0878634,0.846704543,33.13124847,1667544747057
0.0921742,0.698409081,32.99648285,1667544748306
0.0337717,0.745303035,33.03728485,1667544749556
0.0022987,0.735189438,33.04949188,1667544750798
0.0805297,0.78458333,33.06179047,1667544752039
0.1695645,0.750189424,33.09035492,1667544753285
0.0717713,0.817007601,33.08217621,1667544754530
0.0655328,0.868560612,33.07402802,1667544755779
0.0475543,0.817727268,33.06179047,1667544757032
0.0764688,0.8094697,33.09035492,1667544758282
0.0096617,0.69598484,33.01683807,1667544759522
0.0178302,0.657727301,33.05364227,1667544760770
0.0105764,0.788674235,33.05770111,1667544762017
0.0105288,0.80674243,33.06993866,1667544763268
0.0084588,0.845113695,33.08626556,1667544764511
0.0052283,0.826477289,33.13533783,1667544765760
0.0023664,0.76818186,33.15578461,1667544767009
0.0021907,0.795833349,33.1762619,1667544768256
0.0994277,0.877613664,33.19261932,1667544769497
0.16144,0.888333321,33.1762619,1667544770740
0.1565235,0.845303059,33.15169525,1667544771987
0.0115911,0.738409042,33.00868988,1667544773232
0.0324699,0.741931796,33.00460052,1667544774471
0.0162537,0.803560615,33.06179047,1667544775719
0.0280317,0.801742435,33.07811737,1667544776968
0.0370354,0.769204497,33.09444427,1667544778211
0.2841978,0.867575705,33.15578461,1667544779456
0.0697224,0.730947018,32.78871918,1667544780703
0.0244801,0.734659135,32.89864349,1667544781950
0.141011,0.788674235,32.88640594,1667544783199
0.0444972,0.776931822,32.9597702,1667544784446
0.0922895,0.792196929,32.98012543,1667544785697
0.0156736,0.706022739,33.02907562,1667544786942
0.0148243,0.807121217,33.02498627,1667544788185
0.0144615,0.789772749,32.95162201,1667544789434
0.0260862,0.754431784,33.05770111,1667544790681
0.0195707,0.817462087,33.08626556,1667544791926
0.1756778,0.884242415,33.07402802,1667544793175
0.0446972,0.768787861,33.00051117,1667544794420
0.0122716,0.764469683,33.04137421,1667544795669
0.012162,0.768636346,32.98012543,1667544796919
0.0190396,0.774053037,33.00460052,1667544798168
0.0132374,0.743143916,32.87825775,1667544799417
0.0111213,0.719810605,32.8741684,1667544800664
0.0116619,0.732196987,32.89864349,1667544801903
0.011825,0.750378788,32.92305756,1667544803148
0.0129975,0.74151516,32.94753265,1667544804397
0.0117835,0.736780286,32.96785736,1667544805644
0.0128143,0.733712137,32.98421478,1667544806889
0.0043261,0.773106039,33.13533783,1667544846898
0.0021106,0.770189404,33.1394577,1667544848178
0.0026475,0.772651553,33.1394577,1667544849417
0.0028726,0.768484831,33.15169525,1667544850655
0.0021537,0.767916679,33.15169525,1667544851897
0.0022405,0.749053001,33.14351654,1667544853140
0.0109377,0.742310584,33.1476059,1667544854378
0.106949,0.817689419,33.00868988,1667544855620
0.1108568,0.760984838,32.9189682,1667544856861
0.1393623,0.786022723,33.20079803,1667544858099
0.0126855,0.770606041,33.08217621,1667544859344
0.0106951,0.78215909,33.10674286,1667544860589
0.0086215,0.757386386,33.15578461,1667544861832
0.0095351,0.768257558,33.07402802,1667544863075
0.0798022,0.776893973,33.11083221,1667544864320
0.3338907,0.775227249,32.4401474,1667544865567
0.0285067,0.761704504,33.07402802,1667544866808
0.0119921,0.738787889,33.09853363,1667544868051
0.006704,0.731098533,33.06587982,1667544869300
0.0121234,0.779810607,33.15578461,1667544870549
0.116607,0.798787832,33.0331955,1667544871788
0.166207,0.865681827,32.80092621,1667544873029
0.059196,0.85041666,32.71559906,1667544874268
0.0594242,0.837651551,33.1394577,1667544875513
0.0290536,0.837159097,33.14351654,1667544876756
0.0315158,0.839090943,33.15987396,1667544877998
0.0305359,0.833181858,33.13533783,1667544879241
0.034676,0.826628804,33.14351654,1667544880482
0.0530045,0.815378726,33.13533783,1667544881727
0.1165032,0.830416679,32.87825775,1667544882977
0.0081699,0.796060622,32.86199188,1667544884222
0.0193119,0.761136353,32.88640594,1667544885467
0.0304781,0.7873106,32.82537079,1667544886709
0.0234797,0.802045465,32.95568085,1667544887950
