_id,acc,gyro,light,temp,time
63637e763e44d1acc3f919fa,"[0.334666759,-0.102227785,0.90896976,0.974001229]","[13.9453125,-21.49932861,-37.15484619]",0.893712103,null,1667464815610
63637e763e44d1acc3f919fd,"[0.372386485,-0.057916261,0.919956088,0.99619633]","[-18.06762695,4.806824207,-42.94555664]",0.90534085,null,1667464816838
63637e763e44d1acc3f919fb,"[0.404185802,-0.041436769,0.944797397,1.028457761]","[8.955688477,-51.98638916,-44.8147583]",0.900000036,null,1667464818067
63637e763e44d1acc3f919fc,"[0.368052989,-0.074212648,0.906162143,0.980867147]","[-17.56408691,62.87414551,-19.72167969]",0.886174262,null,1667464819471
63637e763e44d1acc3f919fe,"[0.373546153,-0.051141359,0.946872592,1.019176126]","[26.47277832,-56.50299072,9.170837402]",0.88287878,null,1667464820703
63637e833e44d1acc3f919ff,"[0.412120372,-0.06524048,0.970126987,1.049158812]","[-3.495483398,37.04864502,2.304382563]",0.90231055,null,1667464821932
63637e833e44d1acc3f91a00,"[0.346080333,-0.046807863,0.882175326,0.948786497]","[-2.89276123,33.13476563,6.332703114]",0.911628783,null,1667464823158
63637e833e44d1acc3f91a01,"[0.358653575,-0.085504152,0.926303744,0.990388095]","[31.61498833,20.3326416,-18.67645264]",0.902500033,null,1667464824386
63637e833e44d1acc3f91a02,"[0.388865978,-0.064691164,0.970310092,1.047331572]","[-13.5357666,-31.18103027,-3.921203375]",0.899962127,null,1667464825614
63637e833e44d1acc3f91a03,"[0.367076427,-0.054559328,0.919101596,0.991196036]","[8.200378418,-1.731567264,-22.02575684]",0.89928025,null,1667464826847
63637e833e44d1acc3f91a04,"[0.353099376,-0.058526613,0.966892123,1.031011581]","[6.209106445,-17.95166016,-30.03662109]",0.905492425,null,1667464828077
63637e833e44d1acc3f91a05,"[0.33918336,-0.085260011,0.91098392,0.981561601]","[-24.14825439,-45.92102051,-7.087401867]",0.894697011,null,1667464829310
63637e833e44d1acc3f91a06,"[0.421947032,-0.0458313,0.929355502,1.021736026]","[-19.44091797,-7.789306164,0.412292778]",0.887386382,null,1667464830540
63637e833e44d1acc3f91a07,"[0.384715587,-0.053826906,0.986362338,1.060101032]","[5.102844238,-1.586608768,-0.205688179]",0.900643945,null,1667464831768
63637e833e44d1acc3f91a08,"[0.395823985,-0.078057863,1.025974154,1.102448463]","[-37.60650635,6.996460438,13.61877441]",0.893522739,null,1667464833001
63637e833e44d1acc3f91a09,"[0.323070079,-0.118463136,0.916965365,0.979404569]","[61.44592285,-20.6829834,-8.430175781]",0.885151505,null,1667464834231
63637e913e44d1acc3f91a0a,"[0.38392213,-0.049066164,0.920383334,0.998453379]","[-11.07910156,-24.94781494,-7.774047375]",0.894053042,null,1667464835462
63637e913e44d1acc3f91a0b,"[0.36426881,-0.091302492,0.996433139,1.064850569]","[10.0390625,-58.82995605,-28.0682373]",0.885037899,null,1667464836694
63637e913e44d1acc3f91a0c,"[0.329783946,-0.05553589,0.822482944,0.896099806]","[-68.45214844,8.96484375,-16.27319336]",0.898522735,null,1667464837920
63637e913e44d1acc3f91a0d,"[0.37208131,-0.076470949,0.948642612,1.021868467]","[3.60748291,-55.71716309,-41.51885986]",0.894507587,null,1667464839149
63637e913e44d1acc3f91a0e,"[0.398204356,-0.061761476,0.900852084,0.980732024]","[28.30383301,63.61419678,-38.83331299]",0.890265167,null,1667464840377
63637e913e44d1acc3f91a0f,"[0.349620372,-0.08287964,0.957675815,1.015757322]","[31.75231743,58.9755249,-24.88677979]",0.890416682,null,1667464841607
63637e913e44d1acc3f91a10,"[0.361461192,-0.062066652,0.970126987,1.044039845]","[3.638000488,-46.18804932,-0.83129853]",0.894924223,null,1667464842834
63637e913e44d1acc3f91a11,"[0.461070567,-0.066583253,0.990512729,1.093746781]","[45.24108887,-18.77563477,-19.07318115]",0.894393921,null,1667464844064
63637e913e44d1acc3f91a12,"[0.457957774,-0.073358156,1.025424838,1.125434518]","[-4.159240723,9.094543457,-18.88244629]",0.908257604,null,1667464845297
63637e913e44d1acc3f91a13,"[0.361949474,-0.04784546,0.916232944,0.986295819]","[-0.390319824,33.77563477,-17.02850342]",0.908030331,null,1667464846529
63637e913e44d1acc3f91a14,"[0.341624767,-0.052911378,0.868930697,0.935172558]","[10.71044922,-58.75366211,-26.63391113]",0.906439424,null,1667464847759
63637ea13e44d1acc3f91a15,"[0.454906017,-0.090325929,1.070834994,1.166955829]","[-18.51013184,-27.92327881,-17.30316162]",0.885151505,null,1667464848992
63637ea13e44d1acc3f91a16,"[0.322337657,-0.044244386,0.863925815,0.923161387]","[-2.206115723,18.84490967,-7.087401867]",0.892348528,null,1667464853106
63637ea13e44d1acc3f91a17,"[0.350108653,-0.07518921,0.95572269,1.020605326]","[5.24017334,-10.37567139,-5.828551769]",0.895265162,null,1667464854340
63637ea13e44d1acc3f91a18,"[0.321116954,-0.046197511,0.830173373,0.882163465]","[44.0737915,-5.302123547,-37.42950439]",0.898787916,null,1667464855569
63637ea13e44d1acc3f91a19,"[0.368663341,-0.102777101,0.912143588,0.997102499]","[-49.32525635,-54.14550781,1.968689203]",0.892234862,null,1667464856801
63637ea13e44d1acc3f91a1a,"[0.386668712,-0.091912843,0.989902377,1.066708684]","[-10.23223877,14.11468506,-17.39471436]",0.891363621,null,1667464858036
63637ea13e44d1acc3f91a1b,"[0.359569103,-0.079034425,0.958408237,1.026685357]","[-0.550537109,31.29608154,-18.40942383]",0.90776515,null,1667464859270
63637ea13e44d1acc3f91a1c,"[0.394969493,-0.079278566,0.964816928,1.045541883]","[39.01550293,-5.736999035,-26.87805176]",0.90443182,null,1667464860502
63637ea13e44d1acc3f91a1d,"[0.412608653,-0.079644777,1.010898471,1.094762444]","[-0.718383789,-37.11669922,-2.456359625]",0.904356062,null,1667464861735
63637ea13e44d1acc3f91a1e,"[0.474681407,-0.07506714,1.027927279,1.13472116]","[27.67059326,-12.66448975,-12.68737793]",0.888749957,null,1667464862971
63637ea13e44d1acc3f91a1f,"[0.35480836,-0.043206789,0.893955112,0.962762475]","[-45.94543457,0.633544981,3.776855707]",0.906628788,null,1667464864202
63637eb63e44d1acc3f91a20,"[0.440135509,-0.074761964,1.016025424,1.1097821]","[-0.375061035,2.884216309,-13.80126953]",0.89287883,null,1667464865432
63637eb63e44d1acc3f91a21,"[0.387462169,-0.07506714,0.95773685,1.029172897]","[24.93164063,20.59204102,-22.33856201]",0.898030281,null,1667464866660
63637eb63e44d1acc3f91a22,"[0.41505006,-0.072686769,0.947971225,1.037400365]","[-8.828430176,52.26165771,-14.08355713]",0.914015114,null,1667464867889
63637eb63e44d1acc3f91a23,"[0.305003673,-0.072137453,0.873569369,0.931766808]","[3.531188965,-27.64099121,-19.01977539]",0.901249945,null,1667464869121
63637eb63e44d1acc3f91a24,"[0.392344981,-0.074273683,0.967380404,1.046554327]","[0.639648438,-9.429626465,-13.54949951]",0.891363621,null,1667464870356
63637eb63e44d1acc3f91a25,"[0.407664806,-0.06713257,0.982334018,1.067016363]","[-1.977233887,12.97790527,-13.25195313]",0.893030286,null,1667464871590
63637eb63e44d1acc3f91a2a,"[0.381846935,-0.099481203,0.995578647,1.070924997]","[25.98449707,5.241699696,-17.44049072]",0.894090891,null,1667464872823
63637ec23e44d1acc3f91a2c,"[0.334178478,-0.063409425,0.880222201,0.943656266]","[15.05157471,-32.61535645,-5.904845715]",0.895719647,null,1667464874055
63637eb63e44d1acc3f91a26,"[0.406199962,-0.071343996,0.949680209,1.035140991]","[26.48040771,30.35003662,-12.24487305]",0.899545431,null,1667464875469
63637eb63e44d1acc3f91a27,"[0.440135509,-0.066400148,0.943271518,1.043019414]","[4.744262695,35.33966064,-12.8704834]",0.89776516,null,1667464876961
63637eb63e44d1acc3f91a28,"[0.450389415,-0.072198488,1.046481967,1.141572475]","[-26.34552002,12.74902344,-12.45849609]",0.893901527,null,1667464880677
63637eb63e44d1acc3f91a29,"[0.400767833,-0.073114015,0.941501498,1.026501417]","[58.42468262,-33.67584229,-42.60986328]",0.886666715,null,1667464884884
63637ec23e44d1acc3f91a2b,"[0.402415782,-0.078363039,1.00259769,1.083181143]","[18.52294922,-4.035644054,-26.35925293]",0.912575722,null,1667464886119
63637ec23e44d1acc3f91a2d,"[0.350352794,-0.066705324,0.922153354,0.988718092]","[-46.01409912,-32.89764404,3.96759057]",0.895151496,null,1667464887351
63637ec23e44d1acc3f91a2e,"[0.32947877,-0.105279543,0.888584018,0.955669999]","[39.09942627,-5.904845715,-17.15820313]",0.909848511,null,1667464888584
63637ec23e44d1acc3f91a2f,"[0.457591563,-0.080682375,1.045993686,1.144553423]","[-16.6104126,-50.30792236,-3.028564215]",0.893257618,null,1667464889816
63637ec23e44d1acc3f91a30,"[0.392406017,-0.067437746,0.976596713,1.051037669]","[23.0090332,-54.19891357,-13.32061768]",0.886363626,null,1667464891051
63637ec23e44d1acc3f91a31,"[0.483653575,-0.081475832,1.051425815,1.16317749]","[-15.64147854,-39.53521729,-11.99310303]",0.884469688,null,1667464892283
63637ec23e44d1acc3f91a32,"[0.332652599,-0.056512453,0.911350131,0.971807837]","[-24.58312988,-8.201293945,-1.38824439]",0.894015133,null,1667464893518
63637ec23e44d1acc3f91a33,"[0.441539317,-0.064630128,0.995273471,1.090735197]","[35.31524658,-1.891784549,-20.64483643]",0.897045434,null,1667464894752
63637ec23e44d1acc3f91a34,"[0.276805431,-0.072015382,0.816013217,0.859033644]","[27.97576904,-0.358276308,-12.82470703]",0.91170454,null,1667464895987
63637ec23e44d1acc3f91a35,"[0.44630006,-0.074212648,1.007602572,1.099494934]","[9.016723633,18.55499268,-21.06445313]",0.890454531,null,1667464897219
63637ed03e44d1acc3f91a36,"[0.373851329,-0.054437257,0.921054721,0.989445508]","[1.73828125,-2.807312012,-22.37670898]",0.889128745,null,1667464898450
63637ed03e44d1acc3f91a37,"[0.424388438,-0.068902589,1.027927279,1.114220619]","[-10.10253906,-10.78765869,-16.10534668]",0.90231055,null,1667464899682
63637ed03e44d1acc3f91a38,"[0.390635997,-0.06347046,0.964633822,1.052333951]","[-12.64312744,-42.60223389,-5.210570812]",0.900340855,null,1667464900917
63637ed03e44d1acc3f91a39,"[0.38581422,-0.076226808,0.943149447,1.021858096]","[-5.547790527,11.15447998,-3.989867926]",0.908106089,null,1667464902151
63637ed03e44d1acc3f91a3a,"[0.315013438,-0.056756593,0.843418002,0.902113438]","[33.30871582,-52.84851074,-8.330993652]",0.896136403,null,1667464903384
63637ed03e44d1acc3f91a3b,"[0.397899181,-0.057061769,0.960910678,1.041599274]","[-32.28881836,21.80511475,6.828613758]",0.89624995,null,1667464904618
63637ed03e44d1acc3f91a3c,"[0.405101329,-0.053216554,0.963291049,1.046359777]","[17.72949219,-6.515197277,-14.51080322]",0.899356067,null,1667464905849
63637ed03e44d1acc3f91a3d,"[0.421763927,-0.076654054,0.970310092,1.057762742]","[24.37469482,-5.859069347,-20.90423584]",0.892840862,null,1667464907083
63637ed03e44d1acc3f91a3e,"[0.396617442,-0.090325929,0.995517612,1.075415969]","[-9.103088379,56.06109619,-21.32385254]",0.893484831,null,1667464908318
63637ed03e44d1acc3f91a3f,"[0.331920177,-0.071588136,0.890842319,0.956073105]","[15.63903904,-53.55041504,-28.32763672]",0.896893919,null,1667464909552
63637ed03e44d1acc3f91a40,"[0.418529063,-0.064752199,0.938938022,1.030031085]","[-19.20440674,3.746337891,-17.24212646]",0.89287883,null,1667464910787
63637edd3e44d1acc3f91a41,"[0.37989381,-0.052178957,0.972202182,1.045092821]","[39.93865967,-3.2421875,-33.39355469]",0.885151505,null,1667464912019
63637edd3e44d1acc3f91a42,"[0.376475841,-0.077691652,0.900058627,0.978711188]","[-53.10180664,-28.08349609,13.47381592]",0.896287918,null,1667464913247
63637edd3e44d1acc3f91a43,"[0.354503185,-0.048822023,0.901767612,0.974194467]","[-1.878051758,21.46179199,-3.463439703]",0.895492435,null,1667464914482
63637edd3e44d1acc3f91a44,"[0.37824586,-0.07897339,0.945285678,1.021210909]","[26.01501465,-26.44317627,-7.835082531]",0.904356062,null,1667464915716
63637edd3e44d1acc3f91a45,"[0.362437755,-0.08654175,0.934360385,1.005922437]","[10.52734375,-7.61383009,-10.54351807]",0.887575746,null,1667464916947
63637edd3e44d1acc3f91a46,"[0.446788341,-0.082269289,1.008579135,1.106173515]","[6.865234375,40.96252441,-15.33477783]",0.893484831,null,1667464918177
63637edd3e44d1acc3f91a47,"[0.345408946,-0.091790773,0.933200717,0.999297976]","[20.4989624,17.43347168,-21.59088135]",0.891212106,null,1667464919410
63637edd3e44d1acc3f91a48,"[0.338389903,-0.039605714,0.870883822,0.935155094]","[-8.553771973,-19.24102783,-9.566955566]",0.903787911,null,1667464920640
63637edd3e44d1acc3f91a49,"[0.358775645,-0.050103761,0.892246127,0.962981582]","[-30.8392334,13.29071045,-2.212219]",0.894204557,null,1667464921877
63637edd3e44d1acc3f91a4a,"[0.47565797,-0.133172601,1.096042514,1.202204108]","[-0.832824707,32.28027344,-24.32983398]",0.885151505,null,1667464923103
63637edd3e44d1acc3f91a4b,"[0.303233653,-0.070428468,0.865634799,0.930098593]","[-27.49755859,-29.70855713,-14.18273926]",0.905000031,null,1667464924336
63637eeb3e44d1acc3f91a4c,"[0.332408458,-0.05162964,0.893772006,0.961316586]","[3.470153809,-53.63433838,-17.77618408]",0.894280255,null,1667464925572
63637eeb3e44d1acc3f91a4d,"[0.34510377,-0.053155519,0.842197299,0.917075992]","[-10.11779785,-54.46594238,-11.71844482]",0.90594697,null,1667464926805
63637eeb3e44d1acc3f91a4e,"[0.386546642,-0.077935793,0.914584994,0.995970905]","[22.79541016,1.343078732,-19.03503418]",0.906893909,null,1667464928037
63637eeb3e44d1acc3f91a4f,"[0.325267345,-0.070611574,0.868503451,0.930098414]","[21.62811279,53.39080811,-12.1762085]",0.886553049,null,1667464929270
63637eeb3e44d1acc3f91a50,"[0.343272716,-0.064935304,0.881442904,0.948153138]","[11.53442383,-0.762634218,-2.303771734]",0.90079546,null,1667464930500
63637eeb3e44d1acc3f91a51,"[0.380382091,-0.064263918,0.947543979,1.026234031]","[-0.45135498,-3.944091558,-10.71899414]",0.889469683,null,1667464931733
63637eeb3e44d1acc3f91a52,"[0.376475841,-0.090325929,0.964145541,1.038975239]","[-33.3416748,-14.15985107,4.623718739]",0.894242406,null,1667464932968
63637eeb3e44d1acc3f91a53,"[0.423350841,-0.096673585,1.038669467,1.125791311]","[-0.413208008,2.327270508,-11.62689209]",0.891174257,null,1667464934200
63637eeb3e44d1acc3f91a54,"[0.370616466,-0.046380617,0.884982944,0.96057409]","[45.50048828,17.6776123,-26.83990479]",0.90625,null,1667464935435
63637eeb3e44d1acc3f91a55,"[0.43079713,-0.081719972,1.018955112,1.109294295]","[-10.64422607,12.35229492,-9.093933105]",0.892954528,null,1667464936655
63637eeb3e44d1acc3f91a56,"[0.47791627,-0.044732668,0.995151401,1.104867101]","[0.258178711,-4.096679211,-10.68084717]",0.899242401,null,1667464937887
63637ef83e44d1acc3f91a57,"[0.359324962,-0.071099855,0.92471683,0.988579094]","[0.876159668,29.5413208,-6.629638195]",0.897954524,null,1667464939120
63637ef83e44d1acc3f91a58,"[0.400157481,-0.088250734,0.979831576,1.062065959]","[21.87225342,26.59637451,-21.2322998]",0.890795469,null,1667464940348
63637ef83e44d1acc3f91a59,"[0.326793224,-0.012200929,0.812412143,0.875760317]","[15.12023926,-26.55761719,-15.27374268]",0.903901577,null,1667464941578
63637ef83e44d1acc3f91a5a,"[0.369456798,-0.078179933,0.925388217,1.002900124]","[-52.30834961,1.556701779,-0.808410347]",0.891174257,null,1667464942813
63637ef83e44d1acc3f91a5b,"[0.356090099,-0.078912355,0.905246615,0.975960433]","[24.06188965,-21.45355225,-22.30804443]",0.893068194,null,1667464944047
63637ef83e44d1acc3f91a5c,"[0.382396251,-0.032891847,0.835666537,0.919590831]","[-6.188659668,-26.67205811,-5.798034191]",0.902651489,null,1667464945282
63637ef83e44d1acc3f91a5d,"[0.400645763,-0.069879152,0.919834018,1.005730987]","[11.46575928,52.26165771,-15.96801758]",0.89075762,null,1667464946519
63637ef83e44d1acc3f91a5e,"[0.33301881,-0.084466554,0.91879642,0.979101777]","[33.78936768,24.65087891,-9.704284668]",0.889469683,null,1667464947749
63637ef83e44d1acc3f91a5f,"[0.346263438,-0.107843019,0.922946811,0.99164474]","[3.905029297,-9.750061035,-4.958800793]",0.880037844,null,1667464948978
63637ef83e44d1acc3f91a60,"[0.395335704,-0.069512941,0.998630404,1.072987676]","[-5.982666016,-4.821471691,-12.3135376]",0.884659052,null,1667464950210
63637ef83e44d1acc3f91a61,"[0.421763927,-0.079705812,1.018100619,1.104883075]","[-8.332519531,-20.75927734,-19.1418457]",0.887121201,null,1667464951445
63637f063e44d1acc3f91a62,"[0.356395274,-0.052850343,0.913669467,0.985824645]","[-23.08013916,-1.510314822,-5.202941418]",0.89075762,null,1667464952679
63637f063e44d1acc3f91a63,"[0.387645274,-0.107598878,1.012790561,1.089766502]","[26.93054199,44.82299805,-27.32055664]",0.88287878,null,1667464953914
63637f063e44d1acc3f91a64,"[0.381358653,-0.056695558,0.970981479,1.044726729]","[11.96929932,-12.85522461,-15.31188965]",0.891628742,null,1667464955144
63637f063e44d1acc3f91a65,"[0.341136485,-0.062677003,0.892490268,0.957518339]","[-23.66760254,-28.83117676,-18.7298584]",0.888977289,null,1667464956379
63637f063e44d1acc3f91a66,"[0.379588634,-0.067071535,0.922031283,0.999819219]","[12.74749756,-5.668334484,-20.5456543]",0.888749957,null,1667464957613
63637f063e44d1acc3f91a67,"[0.349681407,-0.106500246,0.973422885,1.0383147]","[10.36712646,37.96417236,-22.41485596]",0.887916684,null,1667464958846
63637f063e44d1acc3f91a68,"[0.421519786,-0.058953859,0.95987308,1.050005198]","[-7.13470459,-24.26879883,-17.07427979]",0.895227313,null,1667464960074
63637f063e44d1acc3f91a69,"[0.326610118,-0.052362062,0.852146029,0.910085976]","[7.338256836,41.37451172,-27.9385376]",0.902992427,null,1667464961307
63637f063e44d1acc3f91a6a,"[0.400584728,-0.082513429,0.956149936,1.039951563]","[-16.98425293,44.71618652,-9.978942871]",0.884659052,null,1667464962537
63637f063e44d1acc3f91a6b,"[0.38001588,-0.099053957,0.972934604,1.049202323]","[51.1920166,-15.57891846,-15.06774902]",0.891098499,null,1667464963771
63637f063e44d1acc3f91a6c,"[0.432506114,-0.09435425,0.982150912,1.077304363]","[-30.22888184,38.69659424,3.296203852]",0.884886384,null,1667464965002
63637f133e44d1acc3f91a6d,"[0.355357677,-0.068170168,0.937412143,1.005879402]","[-26.81091309,-14.48791504,-5.98113966]",0.885946989,null,1667464966232
63637f133e44d1acc3f91a6e,"[0.424571544,-0.054010011,0.967502475,1.05794096]","[-13.9630127,-8.964233398,-9.711914063]",0.887878835,null,1667464967467
63637f133e44d1acc3f91a6f,"[0.400401622,-0.089715578,0.985935092,1.065363884]","[34.7354126,-11.1920166,-36.84204102]",0.888484836,null,1667464968699
63637f133e44d1acc3f91a70,"[0.382762462,-0.095635988,0.935031772,1.011777163]","[12.72460938,9.20135498,-29.37286377]",0.888863623,null,1667464969929
63637f133e44d1acc3f91a71,"[0.291514903,-0.050592043,0.860751987,0.910183728]","[-24.03381348,14.67926025,-12.38220215]",0.907045424,null,1667464971160
63637f133e44d1acc3f91a72,"[0.45234254,-0.079583742,1.002231479,1.102458835]","[-12.84912109,-37.01751709,-6.560973644]",0.877803028,null,1667464972394
63637f133e44d1acc3f91a73,"[0.370799571,-0.054254152,0.935397983,1.011059403]","[11.97692871,-5.775146008,-15.5255127]",0.888977289,null,1667464973629
63637f133e44d1acc3f91a74,"[0.351512462,-0.060784914,0.858981967,0.925920367]","[8.932800293,8.667297363,-15.41870117]",0.890909135,null,1667464974861
63637f133e44d1acc3f91a75,"[0.435679942,-0.103814699,1.002231479,1.097753406]","[12.74749756,-6.652526379,-8.231811523]",0.876363635,null,1667464976094
63637f133e44d1acc3f91a76,"[0.353038341,-0.011346437,0.840305209,0.910883188]","[42.86071777,-52.72644043,-5.057982922]",0.90564394,null,1667464977328
63637f133e44d1acc3f91a77,"[0.424693614,-0.089166261,1.003269076,1.093098402]","[-24.99511719,-13.51898193,-1.380614996]",0.886249959,null,1667464978561
63637f213e44d1acc3f91a78,"[0.39387086,-0.101434328,0.96365726,1.045972466]","[-31.06048584,17.20458984,-13.5647583]",0.887234867,null,1667464979797
63637f213e44d1acc3f91a79,"[0.376414806,-0.052117921,0.937900424,1.011959314]","[65.29876709,-45.53192139,-39.89379883]",0.901818216,null,1667464981026
63637f213e44d1acc3f91a7a,"[0.414256603,-0.100579835,1.012790561,1.098849177]","[-31.07574463,14.12231445,-5.874328136]",0.887197018,null,1667464982260
63637f213e44d1acc3f91a7b,"[0.377452403,-0.041558839,0.909519076,0.982725322]","[12.81616211,0.267334044,-10.90209961]",0.896136403,null,1667464983495
63637f213e44d1acc3f91a7c,"[0.374034435,-0.054132082,0.97348392,1.051496983]","[-34.08935547,19.53155518,8.041687012]",0.89166671,null,1667464984727
63637f213e44d1acc3f91a7d,"[0.382091075,-0.11211548,0.999668002,1.076057434]","[79.03167725,-43.73138428,-22.33856201]",0.889166713,null,1667464985955
63637f213e44d1acc3f91a7e,"[0.405162364,-0.052850343,0.950717807,1.043654799]","[-47.82226563,-16.39526367,19.89013672]",0.888598442,null,1667464987188
63637f213e44d1acc3f91a7f,"[0.350108653,-0.074761964,0.967197299,1.031327367]","[40.1751709,-31.54724121,-15.17456055]",0.883333325,null,1667464988423
63637f213e44d1acc3f91a80,"[0.406749278,-0.076043703,0.972751498,1.062771082]","[-19.28833008,-43.36517334,-15.96038818]",0.888030291,null,1667464989656
63637f213e44d1acc3f91a81,"[0.440928966,-0.029351808,0.925022006,1.026708126]","[-25.51391602,-24.4519043,-5.866698742]",0.896287918,null,1667464990892
63637f213e44d1acc3f91a82,"[0.430125743,-0.055596925,0.934482455,1.030221701]","[-11.43768311,36.26281738,-26.00830078]",0.891363621,null,1667464992127
63637f2f3e44d1acc3f91a83,"[0.330455333,-0.064263918,0.931308627,0.986918628]","[10.13824463,0.397033751,-36.47583008]",0.895568192,null,1667464993361
63637f2f3e44d1acc3f91a84,"[0.434642345,-0.083612062,0.960056186,1.05717206]","[-63.98132324,-61.43920898,-6.927184582]",0.880946994,null,1667464994594
63637f2f3e44d1acc3f91a85,"[0.311778575,-0.061944582,0.842075229,0.896194637]","[12.09136963,24.55932617,-31.24969482]",0.887272716,null,1667464995828
63637f2f3e44d1acc3f91a86,"[0.384898692,-0.089410402,0.94009769,1.023486972]","[26.61010742,-32.31018066,-31.8447876]",0.893825769,null,1667464997061
63637f2f3e44d1acc3f91a87,"[0.342662364,-0.050042726,0.848056674,0.917552292]","[-8.820800781,-7.003478527,-9.261779785]",0.885833323,null,1667464998291
63637f2f3e44d1acc3f91a88,"[0.323863536,-0.073907472,0.877414584,0.932623148]","[48.34625244,55.42022705,-29.3347168]",0.905303001,null,1667464999528
63637f2f3e44d1acc3f91a89,"[0.32355836,-0.071588136,0.939487338,0.998650968]","[-5.288391113,-63.28552246,2.50274682]",0.897197008,null,1667465000758
